avg_word_length,avg_sentence_length,syntactic_complexity,flesch_reading_ease,flesch_kincaid_grade,smog_index,gunning_fog,type_token_ratio,embedding_diversity,bigram_diversity,reasoning_keyword_ratio,average_reasoning_steps,inference_complexity_score,context_recall,faithfulness,factual_correctness(mode=f1)
6.3,11.0,1.0,44.405,9.55,11.20814326018867,12.0,1.0,0.0,1.0,0.0,0,4.0,1.0,1.0,0.4
6.184100418410042,19.352941176470587,1.0,21.192000000000007,14.328,15.557879425188943,17.838024691358026,0.6610878661087866,0.7169671745965932,0.9663865546218487,0.0041841004184100415,1,4.588235294117647,1.0,1.0,0.11
7.2,14.0,1.0,-6.35499999999999,16.63,14.554592549557764,20.0,1.0,0.0,1.0,0.0,0,7.0,1.0,1.0,0.67
5.3940677966101696,31.666666666666668,1.0,24.429022412970937,16.283490701001433,18.12316971661352,20.655984740104913,0.5,0.482835251203103,0.8680851063829788,0.0,0,8.555555555555555,1.0,0.9230769230769231,0.5
5.817391304347826,27.4,1.0,20.941857142857174,15.903142857142857,17.122413403193683,19.31714285714286,0.6956521739130435,0.5105475797322242,0.9649122807017544,0.0,0,6.6,1.0,0.8666666666666667,0.15
5.797297297297297,31.0,1.0,13.388000000000034,17.602666666666668,18.599290044081553,21.733333333333334,0.8108108108108109,0.7163483658171654,0.9863013698630136,0.0,0,6.0,1.0,1.0,0.0
6.3908629441624365,29.1,1.0,0.3976791044776462,18.19725870646766,18.7741,22.567363184079603,0.5888324873096447,0.7007937533948694,0.8826530612244898,0.0,0,8.7,1.0,0.6,0.0
5.898954703832753,24.666666666666668,1.0,18.201657824933704,16.26241379310345,17.211828456134867,19.40583554376658,0.46689895470383275,0.6809794616575531,0.8111888111888111,0.0,0,5.333333333333333,1.0,0.2903225806451613,0.53
5.359375,33.5,1.0,28.948750000000018,17.171250000000004,17.122413403193683,19.675,0.765625,0.5456682739863051,0.9841269841269841,0.0,0,9.0,1.0,0.75,0.57
5.945945945945946,27.0,1.0,18.314549549549582,16.832702702702708,17.5058628484301,19.5963963963964,0.7837837837837838,0.4062451228748273,0.9726027397260274,0.0,0,10.0,1.0,1.0,0.25
5.373134328358209,24.0,1.0,28.856218905472673,14.78268656716418,15.470042427545799,17.291542288557213,0.6268656716417911,0.4456009267314557,0.9242424242424242,0.0,0,6.666666666666667,1.0,1.0,0.86
5.1125,30.333333333333332,1.0,39.47444444444446,14.460987654320991,16.728156217252725,17.71358024691358,0.6625,0.4789281711931431,0.8860759493670886,0.0375,3,5.666666666666667,1.0,0.42857142857142855,0.57
5.285714285714286,21.0,1.0,29.79393939393941,13.65818181818182,14.06817628641468,15.333333333333332,0.7857142857142857,0.5287281662274603,0.9636363636363636,0.0,0,6.333333333333333,1.0,0.75,0.4
5.3164556962025316,29.0,1.0,15.261140350877213,17.424210526315793,15.021129683784007,16.975438596491227,0.6582278481012658,0.3447282309186339,0.9358974358974359,0.0,0,9.666666666666666,0.0,0.0,0.91
5.297297297297297,25.625,1.0,31.997719594594628,14.541182432432432,17.122413403193683,18.97972972972973,0.4972972972972973,0.5489006860285732,0.8260869565217391,0.005405405405405406,1,7.75,1.0,0.9333333333333333,0.22
4.824074074074074,24.0,1.0,49.39433333333335,11.735851851851852,13.968273953766033,14.936296296296298,0.6203703703703703,0.5495255886790231,0.794392523364486,0.009259259259259259,1,6.4,1.0,0.8,0.0
5.182481751824818,32.8,1.0,35.45478710462291,13.986532846715331,15.688483145680365,16.72457420924574,0.6788321167883211,0.5640466143688689,0.9558823529411765,0.014598540145985401,0,6.0,1.0,1.0,0.4
5.420634920634921,25.5,1.0,19.770437158469974,15.553114754098363,16.11434528070225,17.969398907103823,0.6984126984126984,0.5454633095317734,0.968,0.0,0,6.0,1.0,1.0,0.12
5.537444933920705,24.307692307692307,1.0,28.251910029498532,13.997477876106196,15.796290986955235,17.975811209439527,0.5286343612334802,0.5912717445865269,0.8141592920353983,0.0,0,5.923076923076923,1.0,0.5882352941176471,0.33
4.995726495726496,37.625,1.0,32.76325375536484,15.924973175965668,15.903189008614273,18.345278969957082,0.5555555555555556,0.5258746169250512,0.9098712446351931,0.01282051282051282,3,7.0,0.0,0.0,0.12
4.701030927835052,34.666666666666664,1.0,42.31975945017183,15.389072164948455,15.903189008614273,18.706529209621994,0.6701030927835051,0.6240241697902731,0.9270833333333334,0.020618556701030927,0,8.333333333333334,1.0,0.3333333333333333,0.55
5.543010752688172,32.0,1.0,31.979390052356052,13.543816753926706,14.410869940926823,15.598115183246074,0.5591397849462365,0.5553039434085676,0.8486486486486486,0.016129032258064516,2,7.25,1.0,0.05263157894736842,0.35
4.912,25.428571428571427,1.0,47.86409448818901,11.090438695163105,14.756829357015494,16.391001124859393,0.528,0.5051302521185125,0.8387096774193549,0.04,4,4.714285714285714,1.0,0.5,0.6
5.385321100917431,22.666666666666668,1.0,19.03513499480789,16.511370716510907,17.37919286519448,19.604569055036347,0.536697247706422,0.759611670114817,0.8202764976958525,0.013761467889908258,2,5.166666666666667,1.0,0.9333333333333333,0.46
5.319371727748691,33.5,1.0,32.851298076923115,14.73266025641026,17.122413403193683,19.391025641025642,0.518324607329843,0.5276104126346617,0.8631578947368421,0.010471204188481676,1,7.625,1.0,0.0,0.13
6.253731343283582,39.0,1.0,-10.970961538461495,22.86346153846154,22.918633597333717,27.76923076923077,0.6567164179104478,0.4724981294802284,0.9545454545454546,0.0,0,8.5,1.0,1.0,0.46
6.239864864864865,23.235294117647058,1.0,14.899602649006624,16.540075685903506,18.16629338839532,21.3438032166509,0.5033783783783784,0.648661050535653,0.8610169491525423,0.0,0,5.117647058823529,1.0,0.8695652173913043,0.08
5.623529411764705,32.333333333333336,1.0,5.890784313725533,19.47647058823529,20.581828153500815,24.03921568627451,0.7647058823529411,0.5749178383372087,1.0,0.0,0,7.666666666666667,1.0,1.0,0.29
6.216981132075472,30.0,1.0,2.8757575757576035,17.412727272727277,19.117987234576393,24.060606060606062,0.6698113207547169,0.615197256565753,0.9523809523809523,0.0,0,8.0,1.0,0.5714285714285714,0.0
6.2330827067669174,20.3,1.0,21.350255795363722,14.11822541966427,15.322241378113624,17.68856914468425,0.7368421052631579,0.6913823530915246,0.9924242424242424,0.015037593984962405,2,4.8,1.0,1.0,0.0
5.622710622710622,27.0,1.0,25.170147181338535,15.04202166064982,16.941846955676066,19.49780616495418,0.5384615384615384,0.5581336516918014,0.8970588235294118,0.0,0,6.846153846153846,1.0,1.0,0.0
4.954545454545454,26.0,1.0,54.750869565217414,11.336521739130436,13.023866798666859,14.417391304347825,1.0,0.0,1.0,0.0,0,9.0,1.0,1.0,0.67
6.933333333333334,7.625,1.0,19.94340090090094,12.009594594594596,11.538034831475386,16.52072072072072,0.9,0.7798427787572548,1.0,0.0,0,2.5,1.0,1.0,0.73
5.381502890173411,40.8,1.0,14.523651162790713,19.779488372093024,20.075844112070616,23.992558139534886,0.5838150289017341,0.5323144322298298,0.8837209302325582,0.005780346820809248,1,7.6,1.0,0.8461538461538461,0.55
5.837837837837838,22.454545454545453,1.0,18.795263157894766,15.357894736842105,16.647925096878797,18.96842105263158,0.4810810810810811,0.6105830314627378,0.8260869565217391,0.0,0,4.545454545454546,1.0,0.8,0.18
5.666666666666667,19.0,1.0,17.015000000000015,15.357777777777777,17.122413403193683,20.533333333333335,0.8888888888888888,0.7293332838114888,1.0,0.0,0,5.5,1.0,1.0,0.67
6.040441176470588,21.176470588235293,1.0,9.714512437810981,16.342925373134328,16.647925096878797,19.23621890547264,0.4963235294117647,0.6087967234586473,0.8118081180811808,0.0,0,5.470588235294118,1.0,0.5862068965517241,0.56
5.032608695652174,27.0,1.0,27.559134615384636,15.067115384615388,15.903189008614273,17.451648351648352,0.6413043478260869,0.6837548623091454,0.967032967032967,0.043478260869565216,2,6.0,1.0,0.42857142857142855,0.33
5.521739130434782,26.642857142857142,1.0,25.104320321151704,15.989177740863791,17.02489783603662,19.335658914728683,0.451505016722408,0.5272643233502203,0.7818791946308725,0.006688963210702341,2,6.928571428571429,1.0,0.7352941176470589,0.13
5.046153846153846,24.11111111111111,1.0,35.3691666666667,13.625833333333333,14.39478758073233,15.408333333333331,0.49230769230769234,0.4390426937506038,0.8247422680412371,0.020512820512820513,1,6.333333333333333,1.0,0.47368421052631576,0.52
5.974683544303797,24.6875,1.0,22.76633644859814,15.400236760124614,15.988067610193283,17.28274143302181,0.47468354430379744,0.588723988465399,0.7777777777777778,0.0031645569620253164,1,6.625,1.0,0.9545454545454546,0.1
5.457264957264957,28.454545454545453,1.0,24.49732773109244,15.755025210084035,17.80541091248751,19.435966386554625,0.5085470085470085,0.7466237149877897,0.8326180257510729,0.029914529914529916,7,5.0,1.0,0.8823529411764706,0.2
4.760299625468165,39.63636363636363,1.0,62.25653353927629,8.065073551044424,11.827085581835497,11.702324213003825,0.31086142322097376,0.4643292682710565,0.631578947368421,0.011235955056179775,3,5.909090909090909,1.0,0.15789473684210525,0.12
5.261802575107296,25.166666666666668,1.0,30.514769230769247,14.816341880341884,17.122413403193683,18.932649572649574,0.5665236051502146,0.705529009513368,0.9396551724137931,0.008583690987124463,2,5.25,1.0,1.0,0.47
4.938271604938271,31.0,1.0,37.385555555555584,14.752345679012347,16.32212239822248,18.701234567901235,0.6666666666666666,0.3670127231441592,0.9375,0.024691358024691357,2,5.333333333333333,1.0,0.6666666666666666,0.8
4.75,28.25,1.0,48.66423076923081,12.930769230769233,15.579741850924794,17.70769230769231,0.6153846153846154,0.4574620202561509,0.8446601941747572,0.028846153846153848,3,6.0,1.0,0.5,0.0
5.381944444444445,32.833333333333336,1.0,36.753378378378386,13.385444015444016,15.719379583869454,17.37606177606178,0.5277777777777778,0.6278562015869411,0.7972027972027972,0.006944444444444444,1,5.166666666666667,1.0,0.5714285714285714,0.29
5.25,24.3,1.0,34.72209900990103,13.434534653465349,14.265292616868656,15.604752475247523,0.475,0.5098588390098553,0.7989949748743719,0.025,3,5.5,1.0,0.6666666666666666,0.43
5.717213114754099,18.36842105263158,1.0,34.26651869869261,13.314624505928855,15.402047736947555,16.638370325326846,0.5655737704918032,0.7286958156312429,0.8765432098765432,0.0,0,4.315789473684211,0.0,0.0,0.36
6.010309278350515,36.666666666666664,1.0,-10.53614035087719,22.595789473684217,21.786851204258245,26.140350877192983,0.6804123711340206,0.4080004491848763,0.9166666666666666,0.0,0,7.0,1.0,1.0,0.33
4.947955390334572,22.866666666666667,1.0,47.410875912408756,11.508550573514079,14.348710955821954,14.981856100104276,0.4423791821561338,0.6749014473911241,0.7723880597014925,0.03717472118959108,9,4.6,1.0,0.47058823529411764,0.71
5.386503067484663,27.25,1.0,36.46460975609759,12.24746341463415,14.554592549557764,15.82829268292683,0.5521472392638037,0.562166987053427,0.845679012345679,0.012269938650306749,0,5.625,0.0,0.45454545454545453,0.0
5.153846153846154,33.5,1.0,48.7540384615385,11.30346153846154,15.078166124597352,16.77435897435897,0.3986013986013986,0.20011636648882924,0.5985915492957746,0.03496503496503497,3,6.0,0.7777777777777778,0.0,0.07
5.311787072243346,23.857142857142858,1.0,32.4045104895105,13.784545454545455,16.385398648044777,17.82004662004662,0.43346007604562736,0.6741743078632645,0.7786259541984732,0.0076045627376425855,1,5.714285714285714,1.0,0.0,0.4
5.052083333333333,35.666666666666664,1.0,21.898750000000035,18.15458333333334,20.890749979661237,24.46666666666667,0.3958333333333333,0.3307048917133991,0.6736842105263158,0.010416666666666666,0,8.333333333333334,0.0,0.0,0.2
4.6879432624113475,33.4,1.0,44.48435159010603,14.08516254416961,15.112257680678326,16.973710247349825,0.2765957446808511,0.42759038594461685,0.49110320284697506,0.0,0,7.7,1.0,0.7619047619047619,0.45
5.187755102040816,41.57142857142857,1.0,33.0557111553785,14.88425896414343,16.887214914478655,18.964302788844623,0.46122448979591835,0.5219253129303708,0.7786885245901639,0.012244897959183673,3,10.428571428571429,1.0,0.8148148148148148,0.33
5.528688524590164,33.5,1.0,22.79090909090911,15.387775628626695,17.015998829145012,19.09864603481625,0.5491803278688525,0.5424706347884789,0.8641975308641975,0.01639344262295082,3,6.8,1.0,0.9333333333333333,0.56
6.2682926829268295,35.5,1.0,-7.884795081967212,21.936147540983608,21.41881206717044,25.314754098360655,0.7073170731707317,0.46753585971010314,0.9344262295081968,0.008130081300813009,1,8.25,1.0,1.0,0.53
6.122340425531915,16.733333333333334,1.0,27.33098797250861,13.463453608247423,15.359359093739592,17.60068728522337,0.6170212765957447,0.722863212961123,0.9251336898395722,0.0,0,4.266666666666667,1.0,0.9444444444444444,0.46
6.2155688622754495,20.083333333333332,1.0,21.18280084077776,14.211844456121913,15.429909175157395,17.620388859695222,0.7125748502994012,0.6968911589256265,0.9879518072289156,0.011976047904191617,2,4.666666666666667,1.0,1.0,0.0
5.611111111111111,20.095238095238095,1.0,36.93639566395669,12.634349593495934,14.712192995108573,15.947425474254743,0.5617283950617284,0.7291407603885127,0.913312693498452,0.006172839506172839,2,4.9523809523809526,1.0,0.8461538461538461,0.3
5.853658536585366,39.22222222222222,1.0,26.835341463414665,13.590552845528457,14.362553787682575,15.66569105691057,0.5813008130081301,0.6791526528085764,0.9020408163265307,0.0,0,6.222222222222222,1.0,1.0,0.55
6.350157728706624,20.476190476190474,1.0,8.099926217412701,16.326673225118874,16.937063320223285,20.21583866207575,0.5173501577287066,0.6370608747054676,0.8227848101265823,0.0,0,5.761904761904762,1.0,0.8333333333333334,0.1
5.837920489296636,21.65,1.0,17.925799885321112,15.836282492354744,16.975882523387877,19.551146788990827,0.4525993883792049,0.6742827634640529,0.754601226993865,0.0030581039755351682,0,5.55,1.0,0.8125,0.12
5.84841075794621,29.65,1.0,13.685338345864665,16.070626566416042,17.288020509699884,20.33182957393484,0.5452322738386308,0.7267777976371734,0.8872549019607843,0.0,0,5.7,1.0,1.0,0.38
5.368231046931408,23.333333333333332,1.0,36.16766749379656,13.546308243727598,15.402047736947555,17.04339674662255,0.48375451263537905,0.5938085072579866,0.8115942028985508,0.010830324909747292,3,5.333333333333333,1.0,0.4444444444444444,0.32
5.392307692307693,22.6,1.0,31.55603053435115,13.507044711014178,14.955608360458719,16.03533260632497,0.55,0.7132843544298305,0.8918918918918919,0.007692307692307693,1,5.8,1.0,0.47058823529411764,0.38
5.385245901639344,25.833333333333332,1.0,25.324275587828538,14.716358921161827,16.218646115125612,17.659889349930843,0.5040983606557377,0.6572093620949333,0.8395061728395061,0.012295081967213115,3,5.666666666666667,1.0,0.9230769230769231,0.48
5.259016393442623,22.823529411764707,1.0,29.982711726384395,14.525009306654258,15.994108938978627,17.370777105630527,0.4491803278688525,0.6018046814857365,0.7993421052631579,0.02622950819672131,6,5.764705882352941,1.0,1.0,0.38
5.938775510204081,37.57142857142857,1.0,0.2589245395128046,18.38499108734403,17.5058628484301,20.28972073677956,0.47959183673469385,0.32335562003685214,0.7846153846153846,0.00510204081632653,0,7.0,1.0,1.0,0.67
4.944250871080139,27.307692307692307,1.0,38.62234748010613,13.414137931034482,14.772240535888997,16.09549071618037,0.37282229965156793,0.4434504112109737,0.7307692307692307,0.013937282229965157,1,6.3076923076923075,1.0,0.65,0.56
5.0625,45.0,1.0,31.59250000000003,16.8025,17.122413403193683,19.05,0.8125,0.0,1.0,0.0,0,6.0,1.0,1.0,1.0
5.6878787878787875,24.0,1.0,30.22368421052633,13.763859649122807,16.04434344847333,17.307602339181287,0.3696969696969697,0.5741590861147912,0.7082066869300911,0.0030303030303030303,0,5.277777777777778,1.0,0.7941176470588235,0.4
5.443729903536977,31.307692307692307,1.0,27.22672468354432,14.36819620253165,15.414825405933506,17.140506329113926,0.43729903536977494,0.5722077528778806,0.7709677419354839,0.00964630225080386,1,5.538461538461538,1.0,0.84,0.52
5.734299516908212,23.25,1.0,18.11228301886794,15.99969811320755,16.280829582073984,18.48,0.5893719806763285,0.6461510845798355,0.912621359223301,0.0,0,4.75,1.0,0.5789473684210527,0.29
5.438943894389439,30.923076923076923,1.0,22.030090090090113,16.314459459459464,16.62779280708321,18.38018018018018,0.41914191419141916,0.6709159029913241,0.7549668874172185,0.0,0,7.538461538461538,1.0,0.7142857142857143,0.43
5.054878048780488,39.8,1.0,28.295990566037744,15.895943396226418,17.122413403193683,18.90188679245283,0.4573170731707317,0.5182520847284385,0.7116564417177914,0.006097560975609756,0,9.2,1.0,0.23076923076923078,0.13
4.8816793893129775,21.235294117647058,1.0,45.405949292452846,11.040695754716985,13.126405980863044,13.870283018867923,0.41603053435114506,0.6183678493726127,0.7164750957854407,0.0,0,6.0,1.0,0.34210526315789475,0.94
5.013651877133106,27.53846153846154,1.0,37.17806306306309,14.201621621621623,15.688483145680365,17.434234234234236,0.5187713310580204,0.6013622148962572,0.8801369863013698,0.020477815699658702,5,7.153846153846154,0.0,0.8,0.27
6.023255813953488,16.0,1.0,19.15178294573647,14.148837209302329,15.903189008614273,19.686821705426357,0.7674418604651163,0.6116270577148726,1.0,0.0,0,6.333333333333333,1.0,0.625,0.44
5.154867256637168,25.90909090909091,1.0,34.23729654624853,13.655728463676066,14.683698258229963,15.488844779674475,0.5398230088495575,0.5452177629838736,0.8844444444444445,0.017699115044247787,3,5.454545454545454,1.0,0.6190476190476191,0.0
5.074074074074074,31.0,1.0,26.296834112149554,16.23689252336449,18.243605946275583,20.793457943925233,0.6018518518518519,0.495519570462961,0.9158878504672897,0.009259259259259259,1,8.5,0.0,0.0,0.0
5.416107382550336,32.0,1.0,29.732192982456155,15.405789473684212,18.062587368997235,20.92280701754386,0.4966442953020134,0.31244458631377914,0.7364864864864865,0.020134228187919462,3,5.666666666666667,1.0,0.8,0.17
5.08029197080292,31.8,1.0,31.418846153846175,15.336153846153849,17.122413403193683,19.630769230769232,0.41605839416058393,0.3200529542308459,0.6323529411764706,0.0072992700729927005,0,8.8,0.0,0.1111111111111111,0.46
5.513513513513513,22.75,1.0,28.509858250276864,14.267893687707645,16.072389612768465,17.860553709856035,0.49324324324324326,0.655958623895633,0.8,0.006756756756756757,1,6.3125,1.0,0.9583333333333334,0.15
5.865384615384615,28.0,1.0,10.093676470588264,18.186372549019612,19.78447435784618,23.533333333333335,0.8461538461538461,0.6950423861824444,0.9803921568627451,0.0,0,6.5,1.0,0.6666666666666666,0.5
4.9,22.0,1.0,46.94500000000005,11.68,15.903189008614273,18.0,0.9,0.0,1.0,0.0,0,4.0,1.0,1.0,0.0
5.805084745762712,32.75,1.0,9.843347457627146,19.215,19.78447435784618,22.9864406779661,0.7033898305084746,0.5310658865541007,0.9743589743589743,0.0,0,8.5,1.0,0.5,0.22
5.572463768115942,26.714285714285715,1.0,29.190000000000026,14.191955420466059,16.613394197324528,18.837284701114488,0.6594202898550725,0.5432264238244918,0.9416058394160584,0.0,0,6.285714285714286,1.0,1.0,0.1
5.62962962962963,24.333333333333332,1.0,25.761284313725497,14.170970588235296,15.6451,17.547450980392156,0.5259259259259259,0.6464248076572928,0.8438661710037175,0.003703703703703704,1,6.4,1.0,1.0,0.16
5.640138408304498,24.25,1.0,28.71905485544849,12.966938472942921,15.631368783578527,17.809933283914013,0.47750865051903113,0.5977432754856378,0.8090277777777778,0.0,0,6.25,1.0,0.6,0.0
5.2682926829268295,45.714285714285715,1.0,42.487245762711865,10.47404761904762,12.540900571622839,13.418724778046812,0.524390243902439,0.650947140560175,0.8343558282208589,0.0,0,6.285714285714286,1.0,0.9333333333333333,0.0
5.81404958677686,17.555555555555557,1.0,32.24124114372472,12.597426619433197,14.464979459706687,15.8915991902834,0.49586776859504134,0.647490571739025,0.8423236514522822,0.0,0,4.944444444444445,1.0,1.0,0.21
5.24,26.0,1.0,20.720000000000027,16.580000000000002,18.243605946275583,21.200000000000003,0.72,0.4036069714542241,0.8775510204081632,0.0,0,7.0,1.0,0.6666666666666666,0.57
5.148876404494382,23.63157894736842,1.0,41.54617880317235,12.23689978370584,13.776415006240082,14.807498197548666,0.42696629213483145,0.638263520002772,0.7718309859154929,0.0,0,7.105263157894737,1.0,0.2647058823529412,0.11
5.826254826254826,33.5,1.0,19.70500000000004,16.970000000000002,17.238542476582836,19.784615384615385,0.5366795366795367,0.5080060949894496,0.8488372093023255,0.003861003861003861,1,6.9,1.0,0.6129032258064516,0.12
5.56,26.666666666666668,1.0,13.388000000000034,17.602666666666668,18.599290044081553,21.200000000000003,0.6533333333333333,0.38768529445568267,0.9054054054054054,0.02666666666666667,1,7.333333333333333,1.0,0.4,0.4
5.247524752475248,28.75,1.0,29.16954081632656,15.277244897959182,16.52667757954773,18.371428571428574,0.6831683168316832,0.5892352427362804,0.94,0.0,0,6.25,1.0,1.0,0.33
5.711340206185567,22.2,1.0,22.9205918367347,14.931551020408165,16.404322709996244,18.452244897959186,0.6701030927835051,0.4329188579094737,0.9166666666666666,0.05154639175257732,5,4.8,1.0,1.0,0.22
5.699530516431925,29.666666666666668,1.0,21.304735849056613,15.554415094339625,17.238542476582836,19.612075471698116,0.5305164319248826,0.503703958495322,0.8113207547169812,0.004694835680751174,1,7.0,1.0,0.47058823529411764,0.12
5.569672131147541,23.214285714285715,1.0,28.33316666666667,14.483000000000004,16.424793381693185,18.253333333333334,0.4385245901639344,0.6806874644989968,0.7860082304526749,0.00819672131147541,0,4.714285714285714,1.0,0.72,0.36
5.280373831775701,24.0,1.0,36.471009345794414,13.488710280373834,15.381575749822971,17.158130841121494,0.5420560747663551,0.3633025993165647,0.8113207547169812,0.009345794392523364,0,5.8,1.0,1.0,0.36
5.6,23.0,1.0,30.86551912568308,14.005573770491804,16.32212239822248,18.62513661202186,0.75,0.5723889982782022,0.9491525423728814,0.0,0,6.666666666666667,1.0,1.0,0.0
5.428571428571429,10.0,1.0,42.61571428571432,9.054285714285715,11.20814326018867,14.228571428571428,1.0,0.0,1.0,0.0,0,3.0,1.0,1.0,0.67
5.032894736842105,28.333333333333332,1.0,32.94307471264369,14.668103448275865,15.903189008614273,17.942528735632187,0.5657894736842105,0.41068633635678253,0.8344370860927153,0.0,0,8.166666666666666,0.0,0.0,0.35
4.6,23.0,1.0,63.86500000000004,9.32,8.841846274778883,10.0,0.9,0.0,1.0,0.0,0,11.0,1.0,1.0,1.0
